t,vx,vy
7.4,0.13101108542181902,-0.04960624442841233
7.5,0.1234800746525223,-0.05391603111412338
7.5,0.1234800746525223,-0.05391603111412338
7.6,0.1157978162325863,-0.05819212203543064
7.6,0.1157978162325863,-0.05819212203543064
7.7,0.10797371996793234,-0.062431844774701095
7.7,0.10797371996793234,-0.062431844774701095
7.8,0.10001736939810488,-0.06663254964323168
7.8,0.10001736939810488,-0.06663254964323168
7.9,0.09193851005763444,-0.07079161133721833
7.9,0.09193851005763444,-0.07079161133721833
8.0,0.08374703753897628,-0.07490643057848563
8.0,0.08374703753897628,-0.07490643057848563
8.1,0.07545298537164674,-0.07897443573895095
8.1,0.07545298537164674,-0.07897443573895095
8.2,0.06706651273240448,-0.08299308444780837
8.2,0.06706651273240448,-0.08299308444780837
8.3,0.05859789200152981,-0.08695986518042734
8.3,0.05859789200152981,-0.08695986518042734
8.4,0.05005749618044263,-0.09087229882797436
8.4,0.05005749618044263,-0.09087229882797436
8.5,0.04145578618607299,-0.0947279402467749
8.5,0.04145578618607299,-0.0947279402467749
8.6,0.03280329803754595,-0.09852437978644886
8.6,0.03280329803754595,-0.09852437978644886
8.7,0.02411062995087628,-0.1022592447958632
8.7,0.02411062995087628,-0.1022592447958632
8.8,0.015388429357478287,-0.10593020110596224
8.8,0.015388429357478287,-0.10593020110596224
8.9,0.0066473798623939585,-0.10953495448854697
8.9,0.0066473798623939585,-0.10953495448854697
9.0,-0.0021018118417871546,-0.11307125209009304
9.0,-0.0021018118417871546,-0.11307125209009304
9.1,-0.010848429089287407,-0.116536883839711
9.1,-0.010848429089287407,-0.116536883839711
9.2,-0.019581758367716324,-0.1199296838303684
9.2,-0.019581758367716324,-0.1199296838303684
9.3,-0.02829110244078448,-0.12324753167251154
9.3,-0.02829110244078448,-0.12324753167251154
9.4,-0.03696579345107963,-0.1264883538192397
9.4,-0.03696579345107963,-0.1264883538192397
9.5,-0.045595205986857824,-0.1296501248622045
9.5,-0.045595205986857824,-0.1296501248622045
9.6,-0.054168770096845016,-0.13273086879742424
9.6,-0.054168770096845016,-0.13273086879742424
9.7,-0.06267598423710431,-0.13572866026022182
9.7,-0.06267598423710431,-0.13572866026022182
9.8,-0.07110642813411563,-0.13864162572851532
9.8,-0.07110642813411563,-0.13864162572851532
9.9,-0.07944977554830644,-0.1414679446937083
9.9,-0.07944977554830644,-0.1414679446937083
10.0,-0.08769580692240496,-0.14420585079844805
10.0,-0.08769580692240496,-0.14420585079844805
10.1,-0.09583442189911909,-0.14685363294054193
10.1,-0.09583442189911909,-0.14685363294054193
10.2,-0.10385565169281157,-0.14940963634234003
10.2,-0.10385565169281157,-0.14940963634234003
10.3,-0.11174967130001556,-0.15187226358491776
10.3,-0.11174967130001556,-0.15187226358491776
10.4,-0.11950681153383562,-0.1542399756064105
10.4,-0.11950681153383562,-0.1542399756064105
10.5,-0.12711757086749237,-0.15651129266387717
10.5,-0.12711757086749237,-0.15651129266387717
10.6,-0.1345726270725045,-0.1586847952580915
10.6,-0.1345726270725045,-0.1586847952580915
10.7,-0.14186284863725285,-0.16075912502068251
10.7,-0.14186284863725285,-0.16075912502068251
10.8,-0.14897930595194098,-0.162732985563071
10.8,-0.14897930595194098,-0.162732985563071
10.9,-0.15591328224624992,-0.16460514328666995
10.9,-0.15591328224624992,-0.16460514328666995
11.0,-0.16265628426629175,-0.16637442815384343
11.0,-0.16265628426629175,-0.16637442815384343
11.1,-0.16920005267778424,-0.16803973441914222
11.1,-0.16920005267778424,-0.16803973441914222
11.2,-0.17553657218270136,-0.16960002132035848
11.2,-0.17553657218270136,-0.16960002132035848
11.3,-0.1816580813370125,-0.1710543137289685
11.3,-0.1816580813370125,-0.1710543137289685
11.4,-0.18755708205747967,-0.17240170275955627
11.4,-0.18755708205747967,-0.17240170275955627
11.5,-0.19322634880587258,-0.17364134633783693
11.5,-0.19322634880587258,-0.17364134633783693
11.6,-0.19865893743934934,-0.1747724697269263
11.6,-0.19865893743934934,-0.1747724697269263
11.7,-0.20384819371616222,-0.17579436601152582
11.7,-0.20384819371616222,-0.17579436601152582
11.8,-0.20878776144627337,-0.17670639653972173
11.8,-0.20878776144627337,-0.17670639653972173
11.9,-0.21347159027689128,-0.17750799132212183
11.9,-0.21347159027689128,-0.17750799132212183
12.0,-0.21789394310339694,-0.17819864938808017
12.0,-0.21789394310339694,-0.17819864938808017
12.1,-0.22204940309658006,-0.17877793909878742
12.1,-0.22204940309658006,-0.17877793909878742
12.2,-0.2259328803375764,-0.17924549841703102
12.2,-0.2259328803375764,-0.17924549841703102
12.3,-0.22953961805238288,-0.17960103513345685
12.3,-0.22953961805238288,-0.17960103513345685
12.4,-0.23286519843831063,-0.1798443270491903
12.4,-0.23286519843831063,-0.1798443270491903
12.5,-0.2359055480752406,-0.17997522211470357
12.5,-0.2359055480752406,-0.17997522211470357
12.6,-0.2386569429150541,-0.17999363852484154
12.6,-0.2386569429150541,-0.17999363852484154
12.7,-0.24111601284312592,-0.17989956476994734
12.7,-0.24111601284312592,-0.17989956476994734
12.8,-0.2432797458062934,-0.17969305964305554
12.8,-0.2432797458062934,-0.17969305964305554
12.9,-0.24514549150224507,-0.17937425220314843
12.9,-0.24514549150224507,-0.17937425220314843
13.0,-0.24671096462580913,-0.17894334169449833
13.0,-0.24671096462580913,-0.17894334169449833
13.1,-0.24797424766816695,-0.17840059742214634
13.1,-0.24797424766816695,-0.17840059742214634
13.2,-0.24893379326556134,-0.17774635858359566
13.2,-0.24893379326556134,-0.17774635858359566
13.3,-0.24958842609462378,-0.17698103405682397
13.3,-0.24958842609462378,-0.17698103405682397
13.4,-0.2499373443119985,-0.17610510214474814
13.4,-0.2499373443119985,-0.17610510214474814
13.5,-0.24998012053650043,-0.17511911027630034
13.5,-0.24998012053650043,-0.17511911027630034
13.6,-0.24971670237260354,-0.17402367466430296
