t,x,y,yaw,u,w
2.255,0.7880073593323019,0.037878996763713285,0.016738676319450866,0.1772034706951185,-0.11674629944088294
2.305,0.7959353669193762,0.037976334605995865,0.014788430227255242,0.15760557052536184,-0.02053903037745963
2.355,0.8438837467951813,0.03846287975200645,0.013103716959299443,1.1827108034904,-0.11850821399570505
2.4050000000000002,0.9020836831819667,0.03901581557361689,0.010844705112684892,1.163099426154152,-0.02777836459593342
2.455,0.9203062584061013,0.03911529965512955,0.009363715014374463,0.18809142429678627,-0.11933943618381274
2.505,0.9287794632406878,0.03917179281468772,0.007334656930754134,0.16849192073793454,-0.023124049757565816
2.555,0.9772502216678018,0.03939710315781924,0.005793162455811167,1.192951301788868,-0.12279713253140895
2.605,1.0359659759629554,0.039618608701073345,0.0036006232225212938,1.1733511919130677,-0.026579686263919756
2.6550000000000002,1.0546964485621424,0.03964970134005081,0.002077735902642536,0.1982027549917967,-0.1242893759901125
2.705,1.0636755736550136,0.03965924434901655,-0.00011844083205472705,0.1786027004145666,-0.028071197782288712
2.755,1.1126472217377263,0.03964241553583053,-0.0017453361645753433,1.2029157103407697,-0.1288764757823598
2.805,1.171861828340789,0.03953359635163943,-0.004111475463878862,1.183315596815248,-0.03265898090230907
2.855,1.1910591813976437,0.039495002408947454,-0.005785979791474987,0.20738373908319194,-0.129849104970078
2.9050000000000002,1.2004971518737748,0.039445835582589385,-0.008181135670640117,0.18778434069559002,-0.03363388030984941
2.955,1.2464116994890635,0.039150028877659476,-0.010092023292398725,1.1242368125575775,-0.13490415101552497
3.005,1.3016892113184897,0.038654365988163124,-0.012830459672906965,1.1046379989011186,-0.03869343918660733
3.055,1.3204236144704875,0.03850080943458703,-0.01475885078329339,0.21551563123570291,-0.13483411907379284
3.105,1.3302671046453638,0.038373622197499006,-0.017347030851384997,0.19591851101424246,-0.03862980330325994
3.155,1.3698240552545853,0.037804246730353555,-0.019593881792672328,0.9633827097140449,-0.1388278177940512
3.205,1.4170520617555888,0.036967973205502005,-0.022701344180209262,0.9437725343841532,-0.045798022278978764
3.255,1.4344389666801214,0.03668741740268169,-0.024816081509415767,0.22212045549599038,-0.136341657057665
3.305,1.4446103625740867,0.03646612062899096,-0.027483449481637442,0.20252778452319026,-0.04015881737927224
3.355,1.4789846740667376,0.03567893115545225,-0.029947849303771104,0.8323525033643735,-0.13894897822648083
3.4050000000000002,1.5196513826681526,0.03458697866489939,-0.03327579790403358,0.8126862403100932,-0.05398246925764483
3.455,1.5359754615432608,0.034186592535498835,-0.03550267405418235,0.22843099511399043,-0.1357763131926582
3.505,1.5464585066486365,0.033858736727951894,-0.038189699814290136,0.20884519594995904,-0.03962691334299989
3.555,1.5765066014906717,0.03291680084400563,-0.04076408564286618,0.7228566000895423,-0.13555946531962906
3.605,1.6116868820086392,0.031653684039291356,-0.044171655887768724,0.7030945146405942,-0.05927035402254671
3.6550000000000002,1.626984496317928,0.031161030726984444,-0.04630001956617326,0.23030404418709047,-0.12808524985842418
3.705,1.6375559886892155,0.030742548740170524,-0.04876097876400219,0.21072726100350053,-0.03197986966358622
3.755,1.6641100708892327,0.029708123098768927,-0.05135490640486143,0.6352951757552922,-0.1303496491222504
3.805,1.6949002606729702,0.02834559970705808,-0.05476131545582439,0.6154111205025508,-0.06186922154101461
3.855,1.709586001379068,0.027758268520627342,-0.0569053049236945,0.23709235671230688,-0.12478505555823155
3.9050000000000002,1.7204899672789757,0.027229605084677384,-0.0593276550950859,0.21750105749587084,-0.030801888589730195
3.955,1.7438634064029577,0.02616219761140506,-0.06185266801394381,0.5543390476513728,-0.1214336866882905
4.005,1.7705946564372566,0.024784428116377415,-0.0651100358236664,0.5342991620607603,-0.06100436191613895
4.055,1.7845739212282161,0.024144331649167315,-0.06710925037744063,0.23987971718704373,-0.11563828266535833
4.105,1.7956094012840236,0.02353731149638159,-0.06931774555257102,0.2201684043462703,-0.03058453644704043
4.155,1.8163106115541303,0.022506896245789092,-0.07163222710492047,0.48706959569881864,-0.10711670680798893
4.205,1.8396690710539616,0.021191491447133275,-0.07458832788095697,0.46681384707782164,-0.05687674479677225
4.255,1.8530393842863722,0.02053139658405467,-0.07640477634249257,0.2416831295407481,-0.10523387930053518
4.305,1.8641567572785558,0.019871386734199976,-0.07840226838354046,0.22179170838492923,-0.030753566372807285
4.355,1.8826755423655785,0.018882707015489053,-0.08057635290298809,0.43233128740877996,-0.09801516636127323
4.405,1.9032895175382458,0.017628628089016902,-0.08333523746873214,0.4119047969551395,-0.05354461880426233
4.455,1.9161312191283348,0.016975806372584654,-0.08493194373975806,0.2422180606572599,-0.09080998126092338
4.505,1.9272669590955196,0.016304256301394628,-0.08665437023678928,0.2220694591664889,-0.029275265727586878
4.555,1.943866642842691,0.015417505748962989,-0.08857341182938047,0.3842983839411457,-0.08396332797105749
4.605,1.9620739894261536,0.014289871765895249,-0.09101845586808421,0.3636470753000093,-0.04759187402892002
4.655,1.97442662837854,0.013678126525040956,-0.0923967058585202,0.242324552338299,-0.07641411346077234
4.705,1.9855596905482764,0.013020231634185052,-0.093904236976028,0.22189139811878816,-0.02739333979842729
4.755,2.000481665643127,0.0122837691770903,-0.09547685995441124,0.3424317445711513,-0.06399072856446546
4.805,2.016593299153192,0.011339598864376181,-0.09748743869491876,0.3214880138449052,-0.039271050107857454
4.855,2.0284747361340454,0.01080638828361056,-0.0986388679592889,0.24116100237408913,-0.06042615060871494
4.905,2.0395427298474886,0.010199987736025115,-0.09995309552059888,0.2204080070613225,-0.024404115366595782
4.955,2.0529998664873346,0.009589820646382858,-0.10121499250719147,0.30615150837063343,-0.05041783224638445
5.005,2.067297361885526,0.008792928703613706,-0.10284587575798336,0.28500377803545485,-0.032424051538996995
5.055,2.0787250800544106,0.008353014199419969,-0.10376296235882135,0.23900255173182397,-0.0410594517749346
5.105,2.089679555195515,0.007826617624212625,-0.10485072056159093,0.2178874144905792,-0.020087377225058437
5.155,2.101862405757081,0.00735857123218722,-0.10565553262364927,0.27483813218110936,-0.03099254280572404
5.205,2.114596246255443,0.006725542802133659,-0.10670414427555702,0.25341752336791584,-0.023517070103791095
5.255,2.126355909249177,0.006300554455221668,-0.10739109761215306,0.23577128398190653,-0.0205734250029488
5.305,2.1371453330869556,0.005831792096043238,-0.1080392618459269,0.2142952112027593,-0.014719669006638812
5.355,2.148200629223355,0.005475683206648355,-0.10832275070694446,0.24740198142292052,-0.01022272800183624
5.405,2.1595670885986955,0.004971455009129487,-0.10867950808909556,0.2257916935781333,-0.010222728001850612
5.455,2.1701126435507336,0.004661656707886531,-0.10869273538421066,0.23169512130943123,0.0004999883312392372
5.505,2.18069804082458,0.004220704332091034,-0.1086757357809407,0.21008488386551688,0.0004999883312248551
5.555,2.1909922065322296,0.003919205821619373,-0.10842213356279119,0.2292982305477805,0.011055321898224772
5.605,2.2014589224762173,0.003484520263770402,-0.10805957618965147,0.20770003683272648,0.010993046577346649
5.655,2.2116241180766485,0.003174791635517691,-0.10758745846433922,0.22663410712914495,0.021912785043536803
5.705,2.2219595251884336,0.0027369163065898397,-0.10693034652048784,0.20523150273253402,0.013397652708119634
5.755,2.267407578549451,-0.0016734169216497691,-0.07503547303903968,1.1151870819309784,0.8975388650401386
5.805,2.3221238416691996,-0.005144056388804637,-0.034720605604008845,1.0955590331355822,0.801395213680192
5.855,2.3410099184207525,-0.005816130314791283,-0.0043204342947627955,0.22184480859374264,0.6738899532199056
5.905,2.3511706214912182,-0.005762386879747505,0.024803951620049842,0.20224657045215097,0.5776940976699515
5.955,2.3988067963522104,-0.0040904735574068,0.04992420242609482,1.1643559634834801,0.5977608968271512
6.005,2.4559945173182625,-0.0007231251658315396,0.0752501746145243,1.1447941451508752,0.5017944275428974
6.055,2.4750989784655526,0.0008136687752980213,0.09643704445714121,0.216168879941266,0.5180613739228962
6.105,2.4849187983823007,0.0019262166129406127,0.11779491608769734,0.1967023509182601,0.4224822881940407
6.155,2.5337038592315726,0.00807748790561977,0.13631027459160053,1.203528770192951,0.4588621756608735
6.205,2.592339113856051,0.01636366876932777,0.15588224639776074,1.1829289289685645,0.3993287867571046
6.255,2.6112026063309943,0.019376910583603166,0.17172698574055018,0.20503992101340865,0.4029615439911159
6.305,2.6203640770456333,0.02117782397876483,0.18737687800316724,0.18578172618701966,0.3083945547686178
6.355,2.668289521010924,0.029948150353892474,0.20431956444673582,1.1982945341081912,0.35946487423519763
6.405,2.7259552391817192,0.04151094695200415,0.22229280796496143,1.174847904111004,0.3594648742351608
6.455,2.7439653754201974,0.04553353582284439,0.23450915322625748,0.19093397371326018,0.31391756210946403
6.505,2.752312006417471,0.04778388362760468,0.24576458208949045,0.17192225643392467,0.22055869653849544
6.555,2.798886227399728,0.059138477932316504,0.2585458814017152,1.183050685142968,0.27722340721639993
6.605,2.8550735603863315,0.07358467685848341,0.27240705167376256,1.158895513077993,0.2772234072163629
6.655,2.872082112750643,0.07828504670104969,0.28137365944311876,0.17496944560421543,0.2459461816501488
6.705,2.879549450731854,0.08066807848645,0.28955738760139965,0.1561850420362071,0.1537061857715849
6.755,2.9250415454452083,0.09386146472562372,0.2996090188451133,1.173531368807728,0.2219711435397971
6.805,2.980111019091359,0.11044755985335271,0.3107075759765328,1.1488746466271602,0.22197114353976025
6.855,2.9961756661681345,0.11546705124342711,0.3176928557567128,0.15798832310448616,0.1960567496934429
6.905,3.002744020892924,0.11773715572972007,0.3239957105679289,0.13815996272068312,0.12020945499187007
6.955,3.0466497883228842,0.1320706535343778,0.331979068300902,1.1491344925547495,0.17661956527806616
7.005,3.0999850068772448,0.1500190056322048,0.340810046541849,1.1241087271727523,0.17661956527802936
7.055,3.1152424069953466,0.15517113086049364,0.34655211302289024,0.14728839251693804,0.1601935588741367
7.105,3.121233999455078,0.15729043370074527,0.35179772402801024,0.12607339699194756,0.10106533963750772
7.155,3.163912687492901,0.17250909535020925,0.35843597958700607,1.1306810972533663,0.1469309019119726
7.205,3.2158759119521436,0.19153516377684598,0.3657825246693879,1.1053659173604258,0.14693090191193575
7.255,3.230169074236375,0.1967022645190626,0.3707036893377201,0.13010161823262495,0.13917439920606228
7.305,3.2352980011403556,0.19857803470235955,0.3752741929798691,0.10827359246273291,0.08618632356362434
7.355,3.2767567554631,0.21445723585125423,0.3810494218124388,1.1125833504185783,0.1284338799291528
7.405,3.3274221966331163,0.23432046886237182,0.3874711158000688,1.0870296066513492,0.12843387992911606
7.455,3.341255297609377,0.2396276905113437,0.3917716570451218,0.12576166409502493,0.12050136331274999
7.505,3.3461330425695595,0.24148660074828318,0.3957296894138352,0.10336518187484525,0.07494799408390017
7.555,3.3864985965367436,0.25788814790970693,0.4008851323782498,1.0935378912748102,0.11410712053329933
7.605,3.4358703744842183,0.2783857445571248,0.4065904883987244,1.0677837029346924,0.11410712053326263
7.655,3.4487575613587595,0.2836073180160376,0.4102800797670926,0.10801701661125845,0.10696959130201375
7.705,3.452776982540882,0.2852023829112124,0.4136421966815265,0.08539196768321752,0.0638509803336699
7.755,3.4919541944557566,0.3019464216672057,0.41824341171241347,1.0741109805476072,0.10302453630900864
7.805,3.540063447228152,0.3229090883628738,0.42339463852330755,1.0481882673575802,0.10302453630897208
7.855,3.5510782110159758,0.32767810286953486,0.4261139470738189,0.06433304549273869,0.09767214867501606
7.905,3.553075324027077,0.32857782236134175,0.4284417910852339,0.04308092553909054,0.039101967650924135
7.955,3.5908790821839585,0.34543113764387784,0.4324649982962924,1.0544565321413477,0.09511612772756818
8.005,3.637783273716449,0.36666961120237807,0.4372208046790852,1.0284007735569207,0.09511612772753163
8.055,3.647829955189809,0.3712556982141873,0.4394163761404841,0.044642856275580144,0.09175200398723926
8.105,3.6489185704877136,0.3718574838562711,0.4411851530321258,0.024211260271416086,0.026691334080709422
8.155,3.685602093859222,0.38879617396488936,0.4448908243304727,1.0346882850709826,0.09005481915465241
8.205,3.7313373904009595,0.41019680652811386,0.4493935652851624,1.0085193663070318,0.09005481915461598
8.255,3.7408186742531284,0.4146779012798328,0.4512549666990168,0.03365328741855579,0.0874623415332275
8.305,3.741482986851823,0.4151033739248455,0.45265099171671735,0.014166518892857008,0.017774973050169045
8.355,3.7751279674925873,0.4310910018106294,0.45615576218111403,0.957852449309714,0.08647353243394171
8.405,3.817163423170382,0.45131616125433494,0.46047943880011705,0.93158383913267,0.08647353243390536
8.455,3.82546037513894,0.4552888323453172,0.46182015725899633,0.004909977388674831,0.08420803167727058
8.505,3.825484764005236,0.45532999760240184,0.4625341457941863,-1.0580127678183321e-30,-1.4625151445000237e-29
8.555,3.8567387324177242,0.470534203059613,0.4658726228709262,0.896459496481993,0.08346192696694019
8.605,3.895826964133405,0.489791243421817,0.47004571921685045,0.8701074392212866,0.08346192696690383
8.655,3.9033825118959506,0.4934419797482678,0.47139896796364045,-0.015378654565771924,0.08213833873177029
8.705,3.9031779077787383,0.4932932635166497,0.47217696787544794,-2.1432660665411947e-13,4.068594072759172e-14
8.755,3.93208830730572,0.5076855021270036,0.47540459218637127,0.8350138999571352,0.08069060781684667
8.805,3.9682534411866426,0.5259116162326483,0.4794391225750246,0.8085823500207113,0.0806906078168104
8.855,3.974900560592111,0.5291517390105047,0.48112206441584804,-0.035210211513809375,0.074097230447731
8.905,3.9742304829391655,0.5287274694619273,0.48236066699042074,-0.014071780407459666,0.016496642091683042
8.955,4.0010791356365525,0.5424178566416968,0.48549535208779365,0.7820349368703835,0.07738457005627951
9.005,4.034708796660439,0.5597763453832251,0.48936458058867677,0.7555218606879904,0.07738457005624329
9.055,4.0401926374796036,0.5626076163131127,0.49133417564735166,-0.0550059773890416,0.07351012440311562
9.105,4.038699309682751,0.5618677476768567,0.49299693680464857,-0.03232497909561989,0.029383517407390855
9.155,4.0629489812390895,0.5745724186565884,0.49598280608207357,0.7170151864626223,0.07126007214672227
9.205,4.093529285164453,0.5907385908834382,0.4995458096879017,0.6904212266222101,0.07126007214668614
9.255,4.097731978231951,0.5930717632517895,0.501852940907277,-0.0746384166431214,0.06566387286777771
9.305,4.095392388865497,0.5919974828538405,0.5040121796254495,-0.05012706128700487,0.041969040029230714
9.355,4.118940561625434,0.6047058996133272,0.5065348745900249,0.7061204612282299,0.05653552184971544
9.405,4.148866721012358,0.6209315357499762,0.509361650681758,0.67945112502191,0.05653552184967939
9.455,4.152273809151255,0.6229837172703279,0.5118334063403832,-0.09395145971561893,0.057248662649055065
9.505,4.149111000601066,0.6215403436678072,0.514315123674463,-0.06748232295535053,0.05464421990496777
9.555,4.171014904054682,0.6336851271760662,0.51676551103829,0.6677183553309451,0.05156030571486042
9.605,4.199096722234388,0.6492730624938527,0.5193435263234617,0.6409749428042933,0.051560305714824436
9.655,4.201496142944072,0.6508522070718643,0.5216532857650868,-0.11290206381881297,0.04567231856744983
9.705,4.197534881149661,0.6489608852906771,0.523905743984034,-0.08612574333668659,0.04567231856748576
9.755,4.218185198707918,0.6606955591435465,0.5259974263294402,0.63977444785143,0.04124864597137182
9.805,4.2449081895193785,0.6758435758823279,0.5280598586277165,0.6129685626959206,0.04124864597133591
9.855,4.246421429477619,0.6769350020786865,0.5298748710867827,-0.13127651182278713,0.03506314998885943
9.905,4.241690562241218,0.6745453018173004,0.5316280285860461,-0.10444565884221726,0.03506314998889527
9.955,4.261277481415453,0.6858700692234938,0.5332319038736509,0.6162081511790652,0.031331094696368605
10.005,4.286871583282109,0.7006138880695139,0.5347984586083417,0.5893553134505041,0.03133109469633278
10.055,4.287573650829652,0.7012352772764772,0.5361567698162308,-0.1488234854394449,0.02612500652525801
10.105,4.282109224764887,0.6983623854174184,0.5374630201424191,-0.12195249696765181,0.026125006525293815
10.155,4.293045456829737,0.705223689749177,0.5595967480909101,0.8424942667685643,1.1229144532525668
10.205,4.327422161150806,0.7277234792551087,0.6132470117292611,0.8207751802807142,1.0705960184941337
10.255,4.3314859788970725,0.730451643207989,0.6621535124635791,-0.086104519170477,1.109560296468012
10.305,4.328132310417786,0.7277527558954441,0.7112035536807845,-0.08609990892116247,0.9739206032410845
10.355,4.351053165374836,0.7481992127018368,0.7582287364460072,0.8184927982470809,0.9508118386533185
10.405,4.3794012148971495,0.7758553459156855,0.8057693247971107,0.7907429813322981,0.9508118386532863
10.455,4.3869453409703265,0.7836875302732051,0.8429448402117159,0.07800181821401411,0.8344337486056457
10.505,4.389507413974631,0.7866277447968031,0.8782198069980615,0.07799957054670309,0.6988966116247092
10.555,4.409413269214843,0.811462936168582,0.9138259140915781,0.804988642855258,0.7377956138556415
10.605,4.4326840204172155,0.8426892756050175,0.9507156931109718,0.777626042548789,0.7377956138556123
10.655,4.4413429542469816,0.8545950715385284,0.9786570262521533,0.18588264652708583,0.6447955133462695
10.705,4.4464660323369545,0.8618834628802781,1.0049337213360694,0.1776071065844955,0.5189016185620229
10.755,4.463277195659579,0.8892591224012444,1.032698639301959,0.7882400712016709,0.5817223055405049
10.805,4.482228368282118,0.9223558670640594,1.0617847537587544,0.7615600862938791,0.5817223055404782
10.855,4.490681372417159,0.9372395933663827,1.0846284665630894,0.260510545144679,0.5055885282876662
10.905,4.496626693347623,0.9478654081984961,1.1060574404254364,0.24298660864983918,0.41968136679644213
10.955,4.510742049845445,0.9771258649556298,1.1279556052262654,0.7816185140735932,0.4527512022527441
11.005,4.526300927196565,1.0116255397633855,1.1505931649522079,0.755719903753729,0.45275120225272
11.055,4.533819338467692,1.028761514533782,1.1686394678237664,0.3040059910485121,0.4062693165696622
11.105,4.53947453089757,1.041849462943059,1.185536505205107,0.2847499209922636,0.32787137568157715
11.155,4.5512560007601826,1.0725211289552492,1.2025898451948802,0.7806920386054503,0.3508343836889173
11.205,4.564170381751591,1.1080862061096421,1.2201315641994002,0.7555469956440056,0.35083438368889514
11.255,4.570635444968892,1.126742538725923,1.2340884043670561,0.3309766079702754,0.31682710918899437
11.305,4.575641684664642,1.1414533505745716,1.2471544763416984,0.30992277219316694,0.25610641809277024
11.355,4.585504087807483,1.1730349956079027,1.260346394158349,0.7785343490057541,0.2730240501341795
11.405,4.596302567129382,1.2092211522454026,1.2739975965802597,0.7540561815483866,0.273024050134159
11.455,4.601801669022751,1.2286268528560238,1.2844281987495008,0.3418340937292169,0.24489127272647007
11.505,4.60610134270631,1.2441061719211504,1.2942473913937322,0.3203022807827119,0.19247057250154556
11.555,4.614501238199595,1.2764248434293552,1.304208770998045,0.7829388814166788,0.20761923668328314
11.605,4.623757596051582,1.3132918082540452,1.3145897327949194,0.7590100673105206,0.20761923668326382
11.655,4.628313071369244,1.3328567324185634,1.3225673893109238,0.3388123830395757,0.186804824017457
11.705,4.631867286996282,1.3483567203200402,1.32998550263461,0.317047759062916,0.14346748132984555
11.755,4.639013871040771,1.3808208173663785,1.3377140874244327,0.7795109493926113,0.16133519597976445
11.805,4.6469874000746625,1.41783443166922,1.345780847205923,0.7560308375965636,0.16133519597974613
11.855,4.650800913873036,1.4377412713392081,1.3522276507049513,0.3444183097071142,0.1410896785524651
11.905,4.653758035325483,1.4536285402944857,1.3582983221716618,0.3220043933838278,0.11906805483757003
11.955,4.659949498653305,1.486396822575434,1.364128420504329,0.7804275809728535,0.11998432735289283
12.005,4.666952333392125,1.5236720692090624,1.3701276368647761,0.7573135041141895,0.11998432735287536
12.055,4.670175168793187,1.5436804995209124,1.3750901163171025,0.34452555227492504,0.10391674855351045
12.105,4.672650668520741,1.5596519126984818,1.3798549340907298,0.3217725865547693,0.09808073032826925
12.155,4.678103688043154,1.5926068478455697,1.3840685601318798,0.7814552291429765,0.08482911198596468
12.205,4.684374208533159,1.6300791867249411,1.388310015728634,0.7586235035387783,0.08482911198594781
12.255,4.688732881092751,1.6587428145719514,1.3922158707946244,0.3422786063687759,0.07134536374482306
12.305,4.690851468475343,1.6746568567490734,1.395637309938509,0.3195628423289144,0.07134536374480648
12.355,4.695756527536593,1.7077266071056334,1.398465035400693,0.7824813859504196,0.054853676955503944
12.405,4.701500672441063,1.7453460202023798,1.4012077192477808,0.7598544632257701,0.054853676955487526
12.455,4.703976113246839,1.7652970730974578,1.4034689291420013,0.3389623937237212,0.04311186796612029
12.505,4.705859256741124,1.781079407619161,1.4056093617172705,0.31640617209151367,0.043111867966104014
12.555,4.7104245204968995,1.8142200726025965,1.4073060600880287,0.7836830902276571,0.0318612490446655
12.605,4.715851537442701,1.851953957760943,1.4088991225401275,0.7611800256045504,0.03186124904464932
12.655,4.718149450175816,1.8718256501848691,1.410077032328072,0.3359833391381571,0.021482432438941934
12.705,4.719901091857835,1.887478239510221,1.4111511539499761,0.31351680657585407,0.021482432438925874
12.755,4.724282713113921,1.9206245451874921,1.4118469768038528,0.783833561478886,0.012024963237522363
12.805,4.729547560883016,1.9583923689974,1.4124482249657218,0.7613880617859253,0.012024963237506294
12.855,4.7317638391969306,1.9782098755796962,1.4127372960000597,0.3342832332540278,0.004220535049127783
12.905,4.733462563022838,1.993784867183112,1.412948322752516,0.3118459152719776,0.004220535049111728
12.955,4.7377923106442035,2.026940153794606,1.4128445669589451,0.784275355054708,-0.0036490286015543882
13.005,4.743031732948057,2.0647344113743595,1.4126621155288672,0.7618334162617793,-0.003649028601570439
13.055,4.745235285212259,2.084483550114935,1.4122322239576148,0.33243478038596,-0.009835032130997484
13.105,4.746931449003023,2.099965357344955,1.4117404723510691,0.3099778307948647,-0.009835032131013582
13.155,4.7513089738595395,2.1331017896367466,1.410965646265675,0.7845756639398606,-0.01651482812856267
13.205,4.756631508620776,2.17089791945032,1.4101399048592658,0.7620926755799895,-0.016514828128578796
13.255,4.76041852272927,2.200064164692253,1.4091527932637486,0.3575975869328349,-0.02458333758484857
13.305,4.762372060751867,2.2167788289929575,1.407923626384568,0.33507874762554046,-0.024583337584864782
13.355,4.766928632834886,2.250142946630994,1.406565145321545,0.7845072157528583,-0.02803408956132472
13.405,4.772428096117602,2.2879066194502773,1.4051634408435707,0.7619437867764237,-0.02803408956134101
13.455,4.774779984961688,2.3075564902908585,1.4036272577059707,0.33052606315365685,-0.031396056052714505
13.505,4.776607007736406,2.322920026966217,1.4020574549034643,0.30791280219386535,-0.0313960560527309
13.555,4.781326719289274,2.3559926058213896,1.4002903338546189,0.7847623573535704,-0.03632901221261517
13.605,4.787076157057846,2.3937268525041957,1.3984738832441872,0.76209180005466,-0.03632901221263167
13.655,4.789567336875692,2.413343449588004,1.396553522675818,0.33022650787058094,-0.03900390682655028
13.705,4.791509221291384,2.428671971698396,1.3946049256646065,0.30749441141427764,-0.03900390682656692
13.755,4.796500315635579,2.46176886507741,1.3924928275229076,0.786604542547024,-0.04305750552254131
13.805,4.80257159604696,2.4995397279465617,1.3903399522471136,0.7638049703558076,-0.043057505522558104
13.855,4.805076926455142,2.5182479361824903,1.388129394409065,0.3074479490496033,-0.04529588682135871
13.905,4.806954322925947,2.532431578948184,1.3858917239653996,0.28457851234807546,-0.04529588682137562
13.955,4.8122064720659585,2.565248303328233,1.383510574274319,0.7873825059369429,-0.04916106816520366
14.005,4.818636140283559,2.602992200122723,1.3810525208665534,0.7644374371690114,-0.04916106816522077
14.055,4.82045070327452,2.616432699712785,1.3793034337352197,0.1740059694249641,-0.05009715025473879
14.105,4.82132936692944,2.6240421261337823,1.377584177998853,0.15157284416555408,-0.034609612204767395
14.155,4.826667944436148,2.6555432499571605,1.3753222345071674,0.7877726991775631,-0.05190585419548943
14.205,4.833419546383119,2.6932443754816777,1.3727269417979746,0.7646989324562927,-0.051905854195506834
14.255,4.834836862048826,2.7023602694675506,1.37177297473291,0.06422329212679306,-0.05493756597600716
14.305,4.835098736815321,2.7045769354384572,1.3711221352830678,0.04304868182565722,-0.00584877356686283
14.355,4.840583087346345,2.7351475105206005,1.3688030004544405,0.7925404023329875,-0.0579029842917311
14.405,4.847638119776096,2.7730304623427395,1.365907851240663,0.7693624733245127,-0.057902984291748665
14.455,4.848799654789248,2.779431178146545,1.364888460369048,-0.04799181073567299,-0.0614809608642633
14.505,4.8485854565039235,2.778013363668455,1.3642278643988517,-0.027169339206432757,-0.0038076820391448342
14.555,4.854312961355434,2.808191214437949,1.3617895056126974,0.7962014773112626,-0.06093657220823823
