t,linear_x,angular_z
6.7,1.0,0.28695376939060196
6.800000000000001,0.0,0.2691632147562778
6.800000000000001,0.0,0.26913393268733254
6.9,1.0,0.2548103642073211
6.9,1.0,0.2547627510637594
7.0,0.0,0.24182488002926206
7.0,0.0,0.24176313005618966
7.1000000000000005,1.0,0.23253536040169429
7.1000000000000005,1.0,0.23378275912830307
7.2,0.0,0.22565716064583172
7.2,0.0,0.2268918305662854
7.300000000000001,1.0,0.2195332887912618
7.300000000000001,1.0,0.22075627914954757
7.4,0.023302096564157104,0.21406242961370658
7.4,0.022595674901593504,0.21527193832833152
7.500000000000001,1.0,0.2098896051419083
7.500000000000001,1.0,0.21108610929407617
7.6000000000000005,0.02501160374374592,0.20503116358685486
7.6000000000000005,0.024673500429600204,0.20621330454190678
7.7,1.0,0.2021745486751797
7.7,1.0,0.2033421740235809
7.800000000000001,0.0,0.19803157185207015
7.800000000000001,0.0,0.1991838706693455
7.9,1.0,0.19644249099641295
7.9,1.0,0.19757891127825328
8.0,0.0,0.19374087688333042
8.0,0.0,0.19486143626404231
8.1,1.0,0.19252223025021936
8.1,1.0,0.19362524816699928
8.200000000000001,0.0,0.19028755015502233
8.200000000000001,0.0,0.19137370202446402
8.3,0.9397748329413965,0.18921624728493605
8.3,0.9430429386976176,0.1902830216103278
8.4,0.0,0.18679021014787064
8.4,0.0,0.18783920332991622
8.5,0.8984987226263718,0.18570984050940298
8.5,0.9015551932486591,0.18673824828611635
8.600000000000001,0.0,0.18382459054598513
8.600000000000001,0.0,0.18483501216714068
8.700000000000001,0.8571231568308644,0.18175794470072804
8.700000000000001,0.8599722864834366,0.1827462652578783
8.8,0.0,0.17917071950909716
8.8,0.0,0.17518260173076572
8.9,0.8241512526307552,0.17661514052387817
8.9,0.8268321756447374,0.17756093787433044
9.0,0.0,0.17139659858101178
9.0,0.0,0.1723224102347508
9.100000000000001,0.7990202181446536,0.16670180951842622
9.100000000000001,0.7817249913827469,0.16878534959824415
9.200000000000001,0.0,0.16067833937077522
9.200000000000001,0.0,0.16155798693351955
9.3,0.7824548115299568,0.15469397406834534
9.3,0.7904151419330865,0.15079448370104434
9.4,0.0,0.14882330316923947
9.4,0.0,0.1496548121246244
9.5,0.7685946015838728,0.14145974961502633
9.5,0.7709700264403906,0.14226404824601108
9.600000000000001,0.0,0.13323571781227875
9.600000000000001,0.0,0.13401746255293098
9.700000000000001,0.7596262635022257,0.12666340511730037
9.700000000000001,0.761944239503785,0.12741762345958024
9.8,0.0,0.11826012831106217
9.8,0.0,0.11899230752083823
9.9,0.75398854837084,0.11253848989750122
9.9,0.756264486921768,0.11324365287750068
10.0,0.0,0.10504865630496286
10.0,0.0,0.10573311330390997
10.100000000000001,1.0,1.2
10.100000000000001,1.0,1.2
10.200000000000001,0.08548003700479717,1.1711236307549933
10.200000000000001,0.0848160338887127,1.171973434282946
10.3,1.0,1.001119701010068
10.3,1.0,1.0018833810547183
10.4,0.2707753031515255,0.8635651853403724
10.4,0.2708313912160252,0.8642432304902347
10.5,1.0,0.7436998866699998
10.5,1.0,0.7443084128514238
10.600000000000001,0.3869603879803102,0.6391740856820751
10.600000000000001,0.3874488206528375,0.6397226462259586
10.700000000000001,1.0,0.5476648006938869
10.700000000000001,1.0,0.5481621916555289
10.8,0.47047210599958034,0.4657088017581115
10.8,0.4712572162595581,0.4661626064783641
10.9,1.0,0.3914000508015247
10.9,1.0,0.3918139184067578
11.0,0.5213148943258338,0.32525479543275204
11.0,0.5222618471973572,0.32563491412894974
11.100000000000001,1.0,0.2625470009695454
11.100000000000001,1.0,0.25718587542942106
11.200000000000001,0.5505196473493386,0.21046861144926096
11.200000000000001,0.5505562564183593,0.21023426340094511
11.3,1.0,0.1583360478929618
11.3,1.0,0.15807974837905586
11.4,0.5615309148443457,0.11623165477672226
11.4,0.5615510262017469,0.11595530268276671
11.5,1.0,0.07455470696188711
11.5,1.0,0.07426078276640938
11.600000000000001,0.5597379875018547,0.041515388834054985
11.600000000000001,0.5597460055975831,0.04120566375798917
11.700000000000001,1.0,0.007249702914157614
11.700000000000001,1.0,0.006925629218941694
11.8,0.5645727813529045,-0.02089985085962708
11.8,0.5645716881427354,-0.021237068532349274
11.9,1.0,-0.04956918072381061
11.9,1.0,-0.049919004305421344
12.0,0.5625883440592097,-0.07372402632295799
12.0,0.5625800051309902,-0.07408544515849698
12.100000000000001,1.0,-0.09784429409967829
12.100000000000001,1.0,-0.09821646272790244
12.200000000000001,0.5595631168436515,-0.11792521906096043
12.200000000000001,0.5595490417446916,-0.11830741532989023
12.3,1.0,-0.13874146364426962
12.3,1.0,-0.13913250433604113
12.4,0.5560930537706852,-0.15506505944390075
12.4,0.5560744123201546,-0.15546442729420737
12.5,1.0,-0.17083205327383041
12.5,1.0,-0.17123852380058271
12.600000000000001,0.5524433839007303,-0.18428272733714032
12.600000000000001,0.552421313205256,-0.18469578043363966
12.700000000000001,1.0,-0.1967760968772953
12.700000000000001,1.0,-0.19719463385709327
12.8,0.5502422903316986,-0.20712706772833922
12.8,0.5502176435589381,-0.2075504798272942
12.9,1.0,-0.21707755341340076
12.9,1.0,-0.21750487944249913
13.0,0.547983674765022,-0.22489714333936814
13.0,0.5479571674110825,-0.2253277885238962
13.100000000000001,1.0,-0.23266970246228816
13.100000000000001,1.0,-0.2331027962126322
13.200000000000001,0.5462262302220524,-0.23828927311824236
13.200000000000001,0.5728760049952533,-0.24187807231469724
13.3,1.0,-0.24468041987293676
13.3,1.0,-0.24511621463263597
13.4,0.5451532425465458,-0.2487422728597765
13.4,0.5451247741071553,-0.24917821846495022
13.5,1.0,-0.2530444020253234
13.5,1.0,-0.25347976873673933
13.600000000000001,0.5441274904189937,-0.25513671867027843
13.600000000000001,0.5440988536948586,-0.25557096048404715
13.700000000000001,1.0,-0.25803981351034
13.700000000000001,1.0,-0.25847194080629476
13.8,0.5202362919822078,-0.25878464070487084
13.8,0.5202698936184215,-0.2592141462757036
13.9,1.0,-0.26034650337712023
13.9,1.0,-0.2607722982508708
14.0,0.385321599480407,-0.25960857730361986
14.0,0.38535195657175825,-0.26003025326038187
14.100000000000001,1.0,-0.2605309662533219
14.100000000000001,1.0,-0.26094793961046703
14.200000000000001,0.2733114132064457,-0.2595850777788901
14.200000000000001,0.2732286265993133,-0.25999769394097133
14.3,1.0,-0.25984655087688635
14.3,1.0,-0.2602535910897562
14.4,0.17262656832631681,-0.2584721437197815
14.4,0.15820766621148843,-0.26039196369767004
14.500000000000002,1.0,-0.2567622938246312
14.500000000000002,1.0,-0.2571572292862959
14.600000000000001,0.084725667329002,-0.2541155221361946
14.600000000000001,0.0838579714745688,-0.25450426790083414
14.700000000000001,1.0,-0.2501207833773614
14.700000000000001,1.0,-0.2504997987073142
14.8,0.0070980419004365025,-0.2438483422814261
14.8,0.005907172631375801,-0.2442187389663089
14.9,1.0,-0.23737160943903632
14.9,1.0,-0.2377297084863905
15.000000000000002,0.0,-0.22729483861984953
15.000000000000002,0.0,-0.22764190419522326
15.100000000000001,1.0,-0.2207289842758879
15.100000000000001,1.0,-0.22106190164870265
15.200000000000001,0.0,-0.20990244314779716
15.200000000000001,0.0,-0.2102231158862849
15.3,1.0,-0.2031687167906589
15.3,1.0,-0.20347328652953053
15.4,0.0,-0.19210869117342685
15.4,0.0,-0.18401002909469488
15.500000000000002,0.9676133755224308,-0.18702545617882113
15.500000000000002,0.9682099157724255,-0.1872983326641001
15.600000000000001,0.0,-0.17523117529044516
15.600000000000001,0.0,-0.17548986638623232
15.700000000000001,0.9048737056001854,-0.16674095618272167
15.700000000000001,0.9062376645869328,-0.1669795514420259
15.8,0.0,-0.15453952183286676
15.8,0.0,-0.15476247924363815
15.9,1.0,1.2
15.9,1.0,1.2
16.0,0.014552172588082724,1.2
16.0,0.013166701597043473,1.2
16.1,1.0,1.2
16.1,1.0,1.2
16.2,0.15122591517829057,1.0243900227533413
16.2,0.1504554629105329,1.0254573403086513
16.3,1.0,0.8864054781060074
16.3,1.0,0.8873631109387136
16.400000000000002,0.23996234169942054,0.7605417259928082
16.400000000000002,0.2396030182810441,0.7613995446026564
16.5,1.0,0.6597496076673653
16.5,1.0,0.6605254854165208
16.6,0.2738105759842614,0.5679560525892463
16.6,0.27362394477523355,0.5686551887589637
16.7,1.0,0.49226367256024406
16.7,1.0,0.49289820399377315
16.8,0.2837528116294499,0.4241348396628454
16.8,0.28363133981629907,0.4247089322172548
16.900000000000002,1.0,0.36319674943830854
16.900000000000002,1.0,0.36371664481432575
17.0,0.2960911419064619,0.31258531542600504
17.0,0.2960385551052695,0.3130556384429858
17.1,1.0,0.2680342348185015
17.1,1.0,0.2684610556152923
17.200000000000003,0.300623332532189,0.2307004794833104
17.200000000000003,0.30059954333994116,0.23108640264185593
17.3,1.0,0.1944195953568373
17.3,1.0,0.19476837324093102
17.400000000000002,0.3054239949656588,0.16650782312031365
17.400000000000002,0.30540922191077247,0.1668202468443586
17.5,1.0,0.14455892943017784
17.5,1.0,0.1448414163483227
17.6,0.310803115172524,0.1255869523482154
17.6,0.310793973698923,0.12583991851700752
17.700000000000003,1.0,0.11046793217343759
17.700000000000003,1.0,0.10936045221478072
17.8,0.31801022499860027,0.09592292558441626
17.8,0.31805359127339317,0.09481470563222949
17.900000000000002,1.0,0.08621187402656791
17.900000000000002,1.0,0.08510845178390598
18.0,0.22538152282952784,0.07844660323797893
18.0,0.22560421878085696,0.07734730543639513
18.1,1.0,0.07412618672278176
18.1,1.0,0.07303523312106328
18.200000000000003,0.10905718155252611,0.07113789332924153
18.200000000000003,0.10871242660899175,0.07005369436592757
18.3,1.0,0.07268547411242088
18.3,1.0,0.07161321468601665
18.400000000000002,0.015192335476566843,0.07560826435438275
18.400000000000002,0.014393811741543139,0.07454598694037624
18.5,1.0,0.08148043857262495
18.5,1.0,0.08043346506525992
18.6,0.0,0.09099947410021579
18.6,0.0,0.09104167995880605
18.700000000000003,1.0,0.09936310993257852
18.700000000000003,1.0,0.09941012623620181
18.8,0.0,0.10862041951073517
18.8,0.0,0.10867251434035202
18.900000000000002,1.0,0.11766072974573119
18.900000000000002,1.0,0.11771785685602046
19.0,0.0,0.126799411950265
19.0,0.0,0.12686162202061393
19.1,0.952421264016224,0.13628924568671177
19.1,0.9533053305504399,0.13635674418483634
19.200000000000003,0.0,0.14506899382890223
19.200000000000003,0.0,0.1451414364177662
19.3,0.8977401905994922,0.15458603092382556
19.3,0.8991294453147153,0.15466378239844855
19.400000000000002,0.0,0.16292575413648924
19.400000000000002,0.0,0.16300819209661765
19.5,0.8523414921171615,0.17237391674542638
19.5,0.8539257553120598,0.17246156291429915
19.6,0.0,0.18010308436247408
19.6,0.0,0.18019512246830324
19.700000000000003,0.8151218720516454,0.18926672685094553
19.700000000000003,0.8168574823784649,0.18936377012170358
19.8,0.0,0.1963490398481637
19.8,0.0,0.19645010924926776
19.900000000000002,0.7843106914670783,0.20511435221995405
19.900000000000002,0.786176057685124,0.20522016110335883
20.0,0.5865812595656259,0.7698892281284426
20.0,0.5866104066522686,0.770201132723881
20.1,0.8402983266288747,0.6265214862834881
20.1,0.8403278728279284,0.6268090130538486
20.200000000000003,0.5641003654739531,0.5748297987321358
20.200000000000003,0.5641280968290044,0.5750655702068543
20.3,0.9268000303067869,0.5200239972954861
20.3,0.926826285286553,0.5202174259914809
20.400000000000002,0.5105306245036381,0.47659784071222955
20.400000000000002,0.5105555308863173,0.4767541701218495
20.5,1.0,0.43780870902573515
20.5,1.0,0.4379321599509634
20.6,0.45890835490050463,0.4065785791451124
20.6,0.45893100341953297,0.4066739560538717
20.700000000000003,1.0,0.3785162040076147
20.700000000000003,1.0,0.3785862967318821
20.8,0.4860310554000215,0.35717491573755045
20.8,0.4860520469045586,0.3572234608346527
20.900000000000002,1.0,0.33608505034084846
20.900000000000002,1.0,0.33611291744791943
21.0,0.5075096638018273,0.3197317712695119
21.0,0.5075293923725169,0.3195643631639307
21.1,1.0,0.30317631279950286
21.1,1.0,0.3030026829859952
21.200000000000003,0.5250488118721821,0.2907442716090876
21.200000000000003,0.5250676012821986,0.29056471267525
21.3,1.0,0.2781140599974295
21.3,1.0,0.277928148440725
21.400000000000002,0.5403133716972989,0.2685338459976109
21.400000000000002,0.5403349671522545,0.26830536455332493
21.5,1.0,0.2587790204074147
21.5,1.0,0.2585548826309534
21.6,0.5512856805519644,0.2523237449731307
21.6,0.5513048770114588,0.2521026733303843
21.700000000000003,1.0,0.24528825302994534
21.700000000000003,1.0,0.24507017630555544
21.8,0.5607257348427006,0.24059415342066923
21.8,0.5607433014230809,0.24037803464542376
21.900000000000002,1.0,0.2356497076095341
21.900000000000002,1.0,0.23543537051586053
22.0,0.5680540174775657,0.23258164446719934
22.0,0.5680705278014243,0.23236824803630543
22.1,1.0,0.22930318081113296
22.1,1.0,0.22909043338850377
22.200000000000003,0.5392581991248258,0.22671822106386738
22.200000000000003,0.5392709945730159,0.22650545135018121
22.3,1.0,0.22537872071019197
22.3,1.0,0.22516552334663667
22.400000000000002,0.4154027092575002,0.22433671917671205
22.400000000000002,0.41541288292680256,0.22412260548463012
22.5,1.0,0.22472222755192298
22.5,1.0,0.22450685707247564
22.6,0.3098186595194864,0.225673951724447
22.6,0.30982700277082775,0.22545715444649952
22.700000000000003,1.0,0.22617880020102304
22.700000000000003,1.0,0.22596019430066053
22.8,0.21824055177870533,0.22764993815250797
22.8,0.21790968666222507,0.22742971798837
22.900000000000002,1.0,0.22858346307347524
22.900000000000002,1.0,0.2283608216885886
23.0,0.13455687054855228,0.2301653718951165
23.0,0.1338790636521537,0.22994076679906655
23.1,1.0,0.2313687161053035
23.1,1.0,0.2311412064485448
23.200000000000003,0.060227593291380666,0.23277868975997817
23.200000000000003,0.05924169504533272,0.23254908434900454
23.3,1.0,0.23424739012811963
23.3,1.0,0.23401439226640486
23.400000000000002,0.0,0.2353992590763146
23.400000000000002,0.0,0.23516405521334935
23.5,1.0,0.23721372223306683
23.5,1.0,0.23697457676002004
23.6,0.0,0.2381620537797147
23.6,0.0,0.2379205339459279
23.700000000000003,1.0,0.24059294207602544
23.700000000000003,1.0,0.24034663211580554
23.8,0.0,0.24187716989834365
23.8,0.0,0.24162789975985002
23.900000000000002,1.0,0.24476731832825271
23.900000000000002,1.0,0.24451232385331906
24.0,0.0,0.24651486190544225
24.0,0.0,0.2462562514612422
24.1,0.9743092664270216,0.2503886931078681
24.1,0.9747708463284152,0.25012324180574785
24.200000000000003,0.0,0.25201617252376596
24.200000000000003,0.0,0.25174642673038555
24.3,0.9139617360745746,0.25656000368643467
24.3,0.915301015398334,0.2562823922362324
24.400000000000002,0.466731408126855,0.9868497189646032
24.400000000000002,0.4667715203104752,0.9867315581716164
24.5,1.0,0.8113490015831377
24.5,1.0,0.8112294283896399
24.6,0.39779199952000305,0.7520380801381233
24.6,0.39782850732939995,0.7519161947730465
24.700000000000003,1.0,0.6906450776937773
24.700000000000003,1.0,0.690520911171331
24.8,0.4444588214561982,0.6353530196911967
24.8,0.4444912535851545,0.6352250537217654
24.900000000000002,1.0,0.5914725553698339
24.900000000000002,1.0,0.5913410380220161
25.0,0.47365106386183076,0.5449399922991223
25.0,0.47368055562894784,0.5448037802700495
25.1,1.0,0.5086410918919468
25.1,1.0,0.5085001676645882
25.200000000000003,0.47697596264314757,0.47122102236766716
25.200000000000003,0.47849198619186606,0.4710743534750792
25.3,1.0,0.4380605439231022
25.3,1.0,0.4379079224400721
25.400000000000002,0.3540610122925059,0.40896740164128054
25.400000000000002,0.3554023846756882,0.40880775361136534
25.5,1.0,0.3834719693594892
25.5,1.0,0.38330476302444827
25.6,0.23965875684421495,0.36121230733023846
25.6,0.2406029675520016,0.36103661070459175
25.700000000000003,1.0,0.34436368678974016
25.700000000000003,1.0,0.3441789176736961
25.8,0.13410885880747805,0.33040999414262007
25.8,0.13448287847990373,0.3302155346276447
25.900000000000002,1.0,0.3183539606946292
25.900000000000002,1.0,0.31814913025376773
26.0,0.034600948530894016,0.30997764663029004
26.0,0.03444534175105729,0.30976222812655496
26.1,1.0,0.2965594921838338
26.1,1.0,0.30143128017150506
26.200000000000003,0.0,0.28280836452429214
26.200000000000003,0.0,0.28256927386099895
26.3,1.0,0.27405001810422347
26.3,1.0,0.2737972335414327
26.400000000000002,0.0,0.26428173768774027
26.400000000000002,0.0,0.2640156815916571
26.5,1.0,0.25850521685810374
26.5,1.0,0.2582232514439777
26.6,0.0,0.25133298412324867
26.6,0.0,0.25103591261661373
26.700000000000003,0.9216786650319765,0.24867227993076024
26.700000000000003,0.9236442465068577,0.24835670652943054
26.8,0.0,0.24334980922465235
26.8,0.0,0.24301745522197823
26.900000000000002,0.8431605679037129,0.242935682773148
26.900000000000002,0.8455775669274566,0.24258260334657597
27.0,0.0,0.23883392136590964
27.0,0.0,0.23846237930995384
27.1,0.7726399269290171,0.24070295293186988
27.1,0.7750570098419095,0.24030850016091937
27.200000000000003,0.0,0.24137873771844418
27.200000000000003,0.0,0.24220726188486383
27.3,1.0,1.2
27.3,1.0,1.2
27.400000000000002,0.09229516977804467,1.1034688848903245
27.400000000000002,0.09146942176864353,1.103394182039917
27.5,1.0,0.9731498908345497
27.5,1.0,0.9730668516557066
27.6,0.208062963436158,0.8665479429279321
27.6,0.20771533899160116,0.8664559516641237
27.700000000000003,1.0,0.7757280881425974
27.700000000000003,1.0,0.7756273697984802
27.8,0.28720506650847394,0.6985003734566084
27.8,0.2871833119138578,0.6983905353830069
27.900000000000002,1.0,0.6328398689928794
27.900000000000002,1.0,0.6327208611727249
