t,linear_x,angular_z
2.0,1.1610544218094228,-0.016344621304755586
2.0,1.1610544218094228,-0.01455404124440654
2.1,0.1676437159379443,-0.01751209147961419
2.1,0.1676437159379443,-0.0172904156875211
2.2,1.1740253179128486,-0.01893035780905203
2.2,1.1740253179128486,-0.018709424025373705
2.3000000000000003,0.18019539764592699,-0.02660035609817904
2.3000000000000003,0.18019265190068148,-0.0263755244642849
2.4000000000000004,1.1801840600001465,-0.029639033582592983
2.4000000000000004,1.1861304703189535,-0.027097543476795327
2.5,0.18611186366720392,-0.031063085109152178
2.5,0.19183781058248725,-0.033416251160171884
2.6,1.1918092644588527,-0.037828222508273474
2.6,1.1973007282209092,-0.03408165934187307
2.7,0.19728186299772985,-0.040365350343672224
2.7,0.20251945310786565,-0.04055965387355767
2.8000000000000003,1.202476030734294,-0.04599213246366962
2.8000000000000003,1.2066858456258287,-0.04099326043331902
2.9000000000000004,0.20743232140803103,-0.04834019284057786
2.9000000000000004,0.21218221082761793,-0.047640817097078125
3.0,1.2091666933575702,-0.04441498105150646
3.0,1.2131030686357729,-0.044176187383034304
3.1,0.21655648727174834,-0.05616515557717536
3.1,0.22078357437943733,-0.0590228930019199
3.2,1.2152291232749377,-0.053539033597607644
3.2,1.2194064505490865,-0.0491615528254041
3.3000000000000003,0.22826298345653137,-0.06722464942676705
3.3000000000000003,0.22826298345653137,-0.05858886704737738
3.4000000000000004,1.228175223013654,-0.07083656301545481
3.4000000000000004,1.2253963958220582,-0.0630910142925736
3.5,0.23459829678106403,-0.07004040701972887
3.5,0.23459829678106403,-0.06490123238185237
3.6,1.234531102642292,-0.0800433379023329
3.6,1.234531102642292,-0.08014904578442364
3.7,0.23971271830289106,-0.06920958380713925
3.7,0.23971271830289106,-0.06931367096997008
3.8000000000000003,1.0164275611715452,-0.07464292893283941
3.8000000000000003,1.019118491018062,-0.07174965330817201
3.9000000000000004,0.24367489996921105,-0.07653764277709629
3.9000000000000004,0.24367489996921105,-0.07663969104085777
4.0,0.9107017799839096,-0.09318781836060529
4.0,0.8788699404926723,-0.08217066836806815
4.1000000000000005,0.24642095715801243,-0.07631317616595965
4.1000000000000005,0.24642095715801243,-0.07641055536692506
4.2,0.7940318969588123,-0.09453945415399977
4.2,0.7618696343128768,-0.0839571591503772
4.300000000000001,0.24726956646911266,-0.0897549210470179
4.300000000000001,0.2471901143463953,-0.08963897312909698
4.4,0.6992483569525796,-0.09142541982599965
4.4,0.7012483752262677,-0.09549161563140186
4.5,0.24808534189801443,-0.08372023074000465
4.5,0.24828762141033586,-0.06578733416744423
4.6000000000000005,0.6146855991546821,-0.08997421008916451
4.6000000000000005,0.6158315916429274,-0.09005344295505863
4.7,0.24749705476226533,-0.08130602796131293
4.7,0.24749705476226533,-0.08137909481933624
4.800000000000001,0.5447724432208795,-0.07605328079538679
4.800000000000001,0.5449394129117191,-0.08031288397503993
4.9,0.2465240365425563,-0.06678966107566761
4.9,0.24554053114247784,-0.06126552174954478
5.0,0.452686362672429,-0.0446952294739055
5.0,0.45317412820706476,-0.044738628801070546
5.1000000000000005,0.2425400190237189,-0.06184773344624119
5.1000000000000005,0.2425400190237189,-0.04241971657708265
5.2,0.43618193162641905,-0.05730959591699238
5.2,0.43661704414755365,-0.05734546067053666
5.300000000000001,0.23840680876903217,-0.024246465850798746
5.300000000000001,0.23840680876903217,-0.024265007616493917
