t,vx,vy
55.0,0.09745683181159465,0.0679619827975128
55.1,0.10545327031351988,0.06377425883208479
55.1,0.10545327031351988,0.06377425883208479
55.2,0.11332054174592374,0.05954667803082845
55.2,0.11332054174592374,0.05954667803082845
55.3,0.12104900968508002,0.05528188249413089
55.3,0.12104900968508002,0.05528188249413089
55.4,0.12862920772418485,0.05098253758037747
55.4,0.12862920772418485,0.05098253758037747
55.5,0.13605185106852039,0.046651330240189845
55.5,0.13605185106852039,0.046651330240189845
55.6,0.1433078479081712,0.04229096733716815
55.6,0.1433078479081712,0.04229096733716815
55.7,0.15038831055434693,0.03790417395619113
55.7,0.15038831055434693,0.03790417395619113
55.8,0.1572845663256972,0.03349369170032563
55.8,0.1572845663256972,0.03349369170032563
55.9,0.16398816817125808,0.029062276977414148
55.9,0.16398816817125808,0.029062276977414148
56.0,0.17049090501703323,0.024612699277410048
56.0,0.17049090501703323,0.024612699277410048
56.1,0.1767848118235355,0.0201477394415352
56.1,0.1767848118235355,0.0201477394415352
56.2,0.18286217934196025,0.01567018792434662
56.2,0.18286217934196025,0.01567018792434662
56.3,0.18871556355705446,0.011182843049791958
56.3,0.18871556355705446,0.011182843049791958
56.4,0.1943377948051014,0.006688509262348433
56.4,0.1943377948051014,0.006688509262348433
56.5,0.19972198655586537,0.0021899953743366347
56.5,0.19972198655586537,0.0021899953743366347
56.6,0.20486154384772964,-0.0023098871894970162
56.6,0.20486154384772964,-0.0023098871894970162
56.7,0.20975017136569726,-0.006808326149027305
56.7,0.20975017136569726,-0.006808326149027305
56.8,0.21438188115236675,-0.011302510126335036
56.8,0.21438188115236675,-0.011302510126335036
56.9,0.2187509999424308,-0.015789630402726393
56.9,0.2187509999424308,-0.015789630402726393
57.0,0.22285217611171665,-0.020266882674090388
57.0,0.22285217611171665,-0.020266882674090388
57.1,0.22668038623225661,-0.0247314688034989
57.1,0.22668038623225661,-0.0247314688034989
57.2,0.23023094122535917,-0.029180598569949288
57.2,0.23023094122535917,-0.029180598569949288
57.3,0.23349949210514387,-0.033611491412162936
57.3,0.23349949210514387,-0.033611491412162936
57.4,0.23648203530550543,-0.03802137816634527
57.4,0.23648203530550543,-0.03802137816634527
57.5,0.23917491758398143,-0.04240750279682292
57.5,0.23917491758398143,-0.04240750279682292
57.6,0.2415748404965175,-0.04676712411847605
57.6,0.2415748404965175,-0.04676712411847605
57.7,0.24367886443764888,-0.05109751750989104
57.7,0.24367886443764888,-0.05109751750989104
57.8,0.24548441224114953,-0.05539597661615835
57.8,0.24548441224114953,-0.05539597661615835
57.9,0.24698927233673848,-0.059659815040257455
57.9,0.24698927233673848,-0.059659815040257455
58.0,0.24819160145897678,-0.06388636802196719
58.0,0.24819160145897678,-0.06388636802196719
58.1,0.24908992690503737,-0.06807299410325396
58.1,0.24908992690503737,-0.06807299410325396
58.2,0.24968314833858168,-0.0722170767790981
58.2,0.24968314833858168,-0.0722170767790981
58.3,0.2499705391375342,-0.07631602613272262
58.3,0.2499705391375342,-0.07631602613272262
58.4,0.2499517472841035,-0.0803672804542081
58.4,0.2499517472841035,-0.0803672804542081
58.5,0.2496267957959602,-0.08436830784147759
58.5,0.2496267957959602,-0.08436830784147759
58.6,0.2489960826980432,-0.08831660778265285
58.6,0.2489960826980432,-0.08831660778265285
58.7,0.24806038053502846,-0.09220971271879393
58.7,0.24806038053502846,-0.09220971271879393
58.8,0.24682083542505892,-0.09604518958604145
58.8,0.24682083542505892,-0.09604518958604145
58.9,0.24527896565589316,-0.09982064133620361
58.9,0.24527896565589316,-0.09982064133620361
59.0,0.24343665982519214,-0.10353370843483276
59.0,0.24343665982519214,-0.10353370843483276
59.1,0.24129617452722393,-0.10718207033585757
59.1,0.24129617452722393,-0.10718207033585757
59.2,0.2388601315888169,-0.11076344693184974
59.2,0.2388601315888169,-0.11076344693184974
59.3,0.23613151485795095,-0.11427559997901532
59.3,0.23613151485795095,-0.11427559997901532
59.4,0.2331136665489162,-0.1177163344960254
59.4,0.2331136665489162,-0.1177163344960254
59.5,0.22981028314851798,-0.12108350013580754
59.5,0.22981028314851798,-0.12108350013580754
59.6,0.22622541088834475,-0.12437499252944265
59.6,0.22622541088834475,-0.12437499252944265
59.7,0.22236344078863673,-0.12758875460132788
59.7,0.22236344078863673,-0.12758875460132788
59.8,0.21822910327983872,-0.13072277785478048
59.8,0.21822910327983872,-0.13072277785478048
59.9,0.21382746240841263,-0.133775103627284
59.9,0.21382746240841263,-0.133775103627284
60.0,0.20916390963401402,-0.13674382431458804
60.0,0.20916390963401402,-0.13674382431458804
60.1,0.20424415722562836,-0.13962708456289888
60.1,0.20424415722562836,-0.13962708456289888
60.2,0.19907423126475576,-0.14242308242841595
60.2,0.19907423126475576,-0.14242308242841595
60.3,0.1936604642642147,-0.14513007050348667
60.3,0.1936604642642147,-0.14513007050348667
60.4,0.1880094874116056,-0.14774635700868047
60.4,0.1880094874116056,-0.14774635700868047
60.5,0.1821282224469354,-0.15027030685009538
60.5,0.1821282224469354,-0.15027030685009538
60.6,0.17602387318435136,-0.1527003426412384
60.6,0.17602387318435136,-0.1527003426412384
60.7,0.1697039166883697,-0.1550349456888416
60.7,0.1697039166883697,-0.1550349456888416
60.8,0.16317609411540662,-0.15727265694199458
60.8,0.16317609411540662,-0.15727265694199458
60.9,0.15644840123182946,-0.1594120779040048
60.9,0.15644840123182946,-0.1594120779040048
61.0,0.14952907862014297,-0.16145187150641213
61.0,0.14952907862014297,-0.16145187150641213
61.1,0.14242660158530682,-0.1633907629446131
61.1,0.14242660158530682,-0.1633907629446131
61.2,0.13514966977354392,-0.16522754047457278
61.2,0.13514966977354392,-0.16522754047457278
61.3,0.12770719651636533,-0.16696105617012447
61.3,0.12770719651636533,-0.16696105617012447
61.4,0.12010829791285385,-0.16859022664038678
61.4,0.12010829791285385,-0.16859022664038678
61.5,0.1123622816635787,-0.17011403370684763
61.5,0.1123622816635787,-0.17011403370684763
61.6,0.10447863566983015,-0.17153152503969246
61.6,0.10447863566983015,-0.17153152503969246
61.7,0.09646701641212281,-0.17284181475297972
61.7,0.09646701641212281,-0.17284181475297972
61.8,0.08833723712221943,-0.17404408395829035
61.8,0.08833723712221943,-0.17404408395829035
61.9,0.08009925576314579,-0.1751375812765065
61.9,0.08009925576314579,-0.1751375812765065
62.0,0.07176316283193127,-0.17612162330739922
62.0,0.07176316283193127,-0.17612162330739922
62.1,0.06333916900001589,-0.17699559505673107
62.1,0.06333916900001589,-0.17699559505673107
62.2,0.05483759260644628,-0.17775895032060787
62.2,0.05483759260644628,-0.17775895032060787
62.3,0.046268847019208956,-0.17841121202683785
62.3,0.046268847019208956,-0.17841121202683785
62.4,0.037643427880152555,-0.17895197253308676
62.4,0.037643427880152555,-0.17895197253308676
62.5,0.028971900249139832,-0.17938089388164064
62.5,0.028971900249139832,-0.17938089388164064
62.6,0.02026488566317046,-0.17969770801061863
62.6,0.02026488566317046,-0.17969770801061863
62.7,0.0115330491263264,-0.17990221692150288
62.7,0.0115330491263264,-0.17990221692150288
62.8,0.002787086046475522,-0.17999429280288118
62.8,0.002787086046475522,-0.17999429280288118
62.9,-0.005962290865265604,-0.1799738781103248
62.9,-0.005962290865265604,-0.1799738781103248
63.0,-0.01470436471626323,-0.1798409856023521
63.0,-0.01470436471626323,-0.1798409856023521
63.1,-0.02342842755921979,-0.17959569833245473
63.1,-0.02342842755921979,-0.17959569833245473
63.2,-0.032123793508070354,-0.17923816959719194
63.2,-0.032123793508070354,-0.17923816959719194
63.3,-0.040779811826856804,-0.17876862284038514
63.3,-0.040779811826856804,-0.17876862284038514
63.4,-0.04938587997554755,-0.178187351513473
63.4,-0.04938587997554755,-0.178187351513473
63.5,-0.05793145659682326,-0.17749471889211357
63.5,-0.05793145659682326,-0.17749471889211357
63.6,-0.06640607442792053,-0.17669115784914918
