t,expected_x,expected_y,actual_x,actual_y,expected_error,actual_error,error_difference
18.349999999999998,5.0,3.7216413237640706,4.050766980424665,4.35056109852923,1.1386761649137855,0.11095853302022304,1.0277176318935626
18.4,5.0,3.743324455375144,4.013018366821344,4.3766110029583105,1.1726826491348006,0.10454048339058478,1.0681421657442158
18.45,5.0,3.7650075869862185,4.006766886559396,4.380906411484914,1.1686930219924263,0.10349430017308052,1.0651987218193457
18.5,5.0,3.7866907185972902,4.008354840400311,4.37985833287615,1.1555119822774524,0.10372157563238056,1.0517904066450718
18.549999999999997,5.0,3.808373850208362,3.9785642706467437,4.400055802717076,1.1804314813338141,0.09897915722874091,1.0814523241050733
18.599999999999998,5.0,3.830056981819437,3.940893282293117,4.425432472651945,1.2149810758097828,0.09312855176962632,1.1218525240401565
18.65,5.0,3.851740113430509,3.9349712087562043,4.429449417943013,1.2116246806245494,0.09218411847579415,1.1194405621487553
18.7,5.0,3.8734232450415824,3.9369525721549152,4.428222837492539,1.1991131813268499,0.09239511273311757,1.1067180685937323
18.75,5.0,3.8951063766526577,3.9088493449116553,4.44678429063329,1.2226848624538318,0.08836138964016957,1.1343234728136622
18.799999999999997,5.0,3.9167895082637294,3.873192319310678,4.470161392763688,1.2553549266305069,0.08339858047180598,1.1719563461587008
18.849999999999998,5.0,3.938472639874801,3.8680039457994537,4.473629380459885,1.2521213214857643,0.08261702915102637,1.1695042923347378
18.9,5.0,3.9601557714858764,3.870399667961511,4.472216762740616,1.2402432700507797,0.08280911332771636,1.1574341567230633
18.95,5.0,3.981838903096948,3.844256379022695,4.488991204651595,1.2621199524616935,0.07949723061320985,1.1826227218484837
19.0,4.996849796389498,4.00157510180525,3.810949731858094,4.510182335400962,1.2903643985795143,0.07543849249547224,1.214925906084042
19.049999999999997,4.9774558138905265,4.011272093054737,3.806552890698942,4.513079623021357,1.273901272732623,0.07481340681126987,1.1990878659213533
19.099999999999998,4.958061831391552,4.020969084304224,3.8093509850404037,4.511500140866318,1.249062578887341,0.07497479276744277,1.1740877861198984
19.15,4.938667848892578,4.030666075553711,3.7848880630172492,4.526711598354072,1.255893687771701,0.07230940289006635,1.1835842848816347
19.2,4.919273866393604,4.040363066803198,3.7535848254256536,4.545990688558977,1.2706259213927542,0.06906489382718556,1.2015610275655686
19.25,4.899879883894631,4.050060058052685,3.74992546910501,4.548373138408991,1.253280129160408,0.06857047979750963,1.1847096493628984
19.299999999999997,4.880485901395658,4.059757049302171,3.7531452340464164,4.546628101474992,1.2279822481222207,0.06869136562446612,1.1592908824977546
19.349999999999998,4.861091918896684,4.069454040551658,3.7301121728419813,4.560473282963441,1.2329700249416453,0.06660855695347524,1.16636146798817
19.4,4.84169793639771,4.079151031801145,3.700494175061858,4.578085142982175,1.2455044247962759,0.06410160174739399,1.1814028230488818
19.45,4.822303953898736,4.088848023050632,3.697514262673496,4.580011114500718,1.2273520407321512,0.06371161778559187,1.1636404229465593
19.5,4.802909971399762,4.098545014300119,3.701162684437739,4.578112357490849,1.2015955729708703,0.06377829386923288,1.1378172791016374
19.549999999999997,4.78351598890079,4.108242005549605,3.6793762299174335,4.59074031965098,1.2049602609540673,0.06222669980551653,1.1427335611485507
19.599999999999998,4.7641220064018155,4.117938996799092,3.651212309152439,4.6068675175572515,1.215573565294368,0.06039738375219928,1.1551761815421686
19.65,4.744728023902842,4.127635988048579,3.630191847939526,4.618911743900061,1.2180076994084958,0.05902533625472669,1.1589823631537692
19.7,4.725334041403868,4.1373329792980655,3.610412487759337,4.629589899610773,1.2187563113177653,0.058320102220206595,1.1604362090975586
19.75,4.705940058904894,4.147029970547553,3.581688509316172,4.643597229751265,1.229032379421197,0.05863731894586844,1.1703950604753286
19.799999999999997,4.6865460764059215,4.156726961797039,3.5501658388118598,4.657944900482221,1.2420062264152134,0.05990173893258195,1.1821044874826314
19.849999999999998,4.667152093906948,4.166423953046526,3.5290660319639184,4.66711207106292,1.2433537211557262,0.061138492785492514,1.1822152283702336
19.9,4.647758111407972,4.176120944296014,3.5102928873486863,4.674891143228399,1.24201402861936,0.06257628462215682,1.179437743997203
19.95,4.628364128909,4.1858179355455,3.4783075725334998,4.687008542244608,1.2545206682656507,0.066042421099561,1.1884782471660897
20.0,4.608970146410026,4.195514926794987,3.442542422165033,4.6997726757499745,1.2707594238361972,0.0706204945126863,1.200138929323511
20.049999999999997,4.589576163911052,4.205211918044474,3.422785785770232,4.706518030512341,1.2699242516463898,0.0734227021973893,1.1965015494490006
20.099999999999998,4.57018218141208,4.2149089092939604,3.40674226184445,4.711891884525622,1.2651420964119595,0.07579106306678533,1.1893510333451742
20.15,4.550788198913105,4.224605900543447,3.372488543961377,4.722275218995597,1.2790874979406177,0.08182265471732264,1.197264843223295
20.2,4.53139421641413,4.234302891792935,3.333271046450223,4.733530562934734,1.2979704919750776,0.08929416712257641,1.2086763248525012
20.25,4.512000233915158,4.243999883042421,3.3152605536840523,4.738603772531076,1.2949204105801075,0.0928110877406527,1.2021093228394548
20.299999999999997,4.492606251416186,4.253696874291907,3.3022934969284634,4.742290217096888,1.2866887378575653,0.09531287555759488,1.1913758622999704
20.349999999999998,4.47321226891721,4.263393865541395,3.2687681093633714,4.750596474042976,1.2992505975423283,0.10287654260309634,1.1963740549392319
20.4,4.453818286418238,4.273090856790882,3.2297459456160027,4.759769966868199,1.317273567526014,0.11212276333742315,1.205150804188591
20.45,4.434424303919262,4.282787848040369,3.2110563291164884,4.764004263769178,1.314609615262235,0.11669374364768399,1.197915871614551
20.5,4.415030321420288,4.292484839289856,3.1971951345882648,4.767180324593061,1.3070800840244774,0.12005190312942497,1.1870281808950525
20.549999999999997,4.3956363389213156,4.302181830539342,3.163688363867746,4.774000484599412,1.3192075862265369,0.1289364499802896,1.1902711362462473
20.599999999999998,4.376242356422342,4.311878821788829,3.1249483273345477,4.781542421252069,1.3365330687609385,0.1395158077931661,1.1970172609677723
20.65,4.356848373923368,4.321575813038316,3.105858259474202,4.785047002848698,1.334084633834671,0.14491855260622716,1.189166081228444
20.7,4.337454391424394,4.331272804287803,3.0914286943768037,4.787725541255075,1.3270000522938379,0.14897589271213346,1.1780241595817045
20.75,4.31806040892542,4.34096979553729,3.058042569501732,4.793342060581293,1.3387627205173365,0.15888305405317907,1.1798796664641573
20.799999999999997,4.298666426426448,4.3506667867867765,3.01961889776168,4.799582110636368,1.3555395783858297,0.17048537200189862,1.185054206383931
20.849999999999998,4.279272443927473,4.360363778036263,3.000251314799271,4.802464857030008,1.3532732217862786,0.17656841165543163,1.176704810130847
20.9,4.2598784614284995,4.37006076928575,2.9853976829422257,4.804704485824574,1.3465572453697094,0.18120797287284773,1.1653492724968617
20.95,4.240484478929526,4.379757760535237,2.952194328931585,4.809339786657946,1.3580251204412268,0.19066021334205363,1.1673649070991732
21.0,4.221090496430552,4.389454751784724,2.914120466376998,4.814524140228328,1.3743560835715056,0.1854758597716719,1.1888802237998337
21.049999999999997,4.201696513931579,4.39915174303421,2.894548490210555,4.816889823674548,1.372275868743181,0.18311017632545212,1.189165692417729
21.099999999999998,4.182302531432605,4.408848734283697,2.879377000409056,4.818753948719863,1.3658833128107821,0.18124605128013727,1.1846372615306449
21.15,4.162908548933632,4.418545725533185,2.846307662777901,4.822597938573178,1.3772058975652741,0.1774020614268217,1.1998038361384524
21.2,4.143514566434658,4.4282427167826715,2.8084917107716363,4.826934445084531,1.3932842923678472,0.17306555491546938,1.2202187374523779
21.25,4.124120583935683,4.437939708032158,2.788782093900505,4.828864567102159,1.3913846083697814,0.17113543289784072,1.2202491754719407
21.299999999999997,4.104726601436711,4.447636699281644,2.773351423732175,4.830401921100402,1.3853046880891398,0.16959807889959766,1.215706609189542
21.349999999999998,4.085332618937738,4.457333690531131,2.7404282103033144,4.833597180617152,1.3965464841300559,0.1664028193828484,1.2301436647472075
21.4,4.065938636438764,4.467030681780618,2.702866757202613,4.837237937740773,1.4124511886539373,0.16276206225922696,1.2496891263947103
21.45,4.046544653939789,4.476727673030105,2.683050746883847,4.838812432871157,1.410751929960697,0.1611875671288434,1.2495643628318536
21.5,4.027150671440814,4.486424664279593,2.667424250865641,4.840079964940362,1.40496548373817,0.15992003505963837,1.2450454486785316
21.549999999999997,4.007756688941842,4.4961216555290795,2.6346239426632945,4.8427406227262155,1.4162055808826892,0.15725937727378447,1.2589462036089047
21.599999999999998,3.988362706442869,4.5058186467785655,2.5972699588912813,4.84580459174668,1.4320368274127895,0.15419540825331968,1.2778414191594698
21.65,3.9689687239438953,4.515515638028052,2.5773729131605685,4.8470850458920784,1.4305513527381692,0.15291495410792155,1.2776363986302477
21.7,3.9495747414449216,4.525212629277539,2.561593853089951,4.848130169441561,1.4250497128817072,0.1518698305584394,1.2731798823232678
21.75,3.930180758945946,4.534909620527027,2.5288492774723355,4.850349649597509,1.4363956045981938,0.1496503504024913,1.2867452541957025
21.799999999999997,3.9107867764469733,4.544606611776513,2.491606009105724,4.852933170946567,1.4522876152749296,0.1470668290534327,1.3052207862214968
21.849999999999998,3.8913927939479995,4.554303603026,2.4730224803637544,4.85388524197399,1.4496632384287855,0.14611475802600982,1.3035484804027757
21.9,3.8719988114490276,4.564000594275487,2.4588586567011204,4.854643106707409,1.4427190187259886,0.1453568932925906,1.297362125433398
21.95,3.8526048289500534,4.5736975855249735,2.426547667889771,4.85647784853639,1.4538238214309596,0.14352215146360958,1.31030166996735
22.0,3.8332108464510792,4.58339457677446,2.3894451020169005,4.858666931814766,1.469773586050251,0.14133306818523383,1.3284405178650172
22.049999999999997,3.8138168639521055,4.593091568023947,2.375874509167269,4.859207871744351,1.4623597720089168,0.14079212825564902,1.3215676437532677
22.099999999999998,3.794422881453132,4.602788559273434,2.3679427133767326,4.85953553407692,1.4494014899212757,0.14046446592308026,1.3089370239981954
22.15,3.7750288989541576,4.612485550522921,2.3369106049165427,4.861063016477878,1.4594433816446077,0.1389369835221217,1.320506398122486
22.2,3.755634916455185,4.622182541772407,2.299850570811319,4.862958633255215,1.4755613126032676,0.13704136674478473,1.3385199458584829
22.25,3.7362409339562115,4.631879533021895,2.2905170902801166,4.863287449401105,1.4641267212699007,0.13671255059889464,1.327414170671006
22.299999999999997,3.7168469514572386,4.641576524271381,2.2878711368526434,4.86338777154515,1.4460885547372304,0.1366122284548501,1.3094763262823803
22.349999999999998,3.697452968958263,4.651273515520868,2.2578733093465697,4.864717434265111,1.4553171141770505,0.13528256573488928,1.3200345484421612
22.4,3.6780589864592894,4.660970506770355,2.220785847642149,4.86637880912173,1.4716784879153577,0.1336211908782703,1.3380572970370874
